n_components,metric,logdir,n_jobs,algorithm,steps,perplexity,initialization,early_exaggeration,offset_left,offset_right
n_components,metric,logdir,n_jobs,algorithm,steps,perplexity,initialization,early_exaggeration,offset_left,offset_right,animal,seed,repeat,all,train,valid,test,knn,valid_total_r2,valid_position_error,valid_position_r2,test_total_r2,test_position_error,test_position_r2,C_svm,valid_total_r2_svm,valid_position_error_svm,valid_position_r2_svm,test_total_r2_svm,test_position_error_svm,test_position_r2_svm,all_run_consistency,train_run_consistency,valid_run_consistency,test_run_consistency
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,3,4,1,[0.93982237 0.75118924 0.5784799 ],[0.95240747 0.73891996 0.58235535],[0.76052555 0.58676444 0.41346311],[0.82153051 0.59627006 0.41887207],25,-0.09165045162896764,0.2994038462638855,0.1849757327342051,-0.05424317124436506,0.26115190982818604,0.20175326346884237,"[100.0, 100.0, 0.01, 2.5118864315095824]","[0.7378458802293286, 0.08713234091156193, -0.3768410877570774, 0.009530045447827798]","[0.06868215435328506, 0.16662764155642806, 0.35290974932153296, 0.23502812823209918]","[0.7869365384385438, 0.31725099741716756, 0.15621034911502085, 0.3328554906500747]",0.049541736020635906,0.17399188043039815,0.3525947940836561,"[0.8436632169017504, 0.8289841267248089, 0.8189609428774596, 0.8354510882461358, 0.866061861702853, 0.7536808297577713, 0.8555784437118401, 0.8187393697304679, 0.8681767734221353]","[0.8535611397657292, 0.8346027121544547, 0.8266133786473081, 0.8434328887510472, 0.8716363481448125, 0.7603361978743359, 0.8609164400010362, 0.8231063849155025, 0.873946511613477]","[0.810073999735337, 0.801656674540792, 0.786537161958607, 0.8158942533545454, 0.8525622782375686, 0.7314224917007284, 0.8331706172006621, 0.7958682540867807, 0.8421503873498295]","[0.8405846050357433, 0.8324623386466088, 0.8218734831712, 0.8271109112037631, 0.859481169183389, 0.7514993133321748, 0.8547174329392297, 0.8227108039289238, 0.8707700143202979]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,0,5,1,[0.76925417 0.68980672 0.93319285],[0.7428538  0.68909378 0.94345379],[0.52034102 0.47075188 0.71613761],[0.66028483 0.47839991 0.81314014],16,0.456827263593762,0.09031723439693451,0.7084125520134539,0.783806134335837,0.07827568054199219,0.8021006633116643,"[2.5118864315095824, 6.309573444801936, 100.0, 100.0]","[0.747245888015219, 0.04666445055630216, -0.395167306171899, -0.007722650166510229]","[0.06944616972788498, 0.1799314971783046, 0.2961986054599808, 0.22247023512275987]","[0.7816882927767428, 0.3100614361209253, 0.15693904325337327, 0.3164750704584638]",0.7462999206940687,0.05370271997835907,0.7935856208827599,"[0.943300003390342, 0.957337136826176, 0.9260004921595772, 0.9346399268234697, 0.9516979490654662, 0.9562254986668142, 0.9462851071905789, 0.9486275015081422, 0.9501982471269876]","[0.9437457010784049, 0.9580697012816015, 0.9243693553748192, 0.936706090679155, 0.9519148592858192, 0.9575620846496584, 0.9466811598215257, 0.948539788605679, 0.9492103162248717]","[0.9324959080791614, 0.9448269224716899, 0.9138054821722571, 0.9186476804349917, 0.934747189892057, 0.9418869970557903, 0.9275902505204905, 0.9362983767348086, 0.9357694651032646]","[0.9504594070892192, 0.964905889994549, 0.9424872587183266, 0.9407364139578482, 0.9645606964909994, 0.9632035861754948, 0.9608712129128503, 0.9588295206824323, 0.9652808592102597]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,1,5,1,[0.76580649 0.68930861 0.77685918],[0.74637112 0.67810747 0.75575006],[0.56126962 0.43077714 0.57692792],[0.66860269 0.41028466 0.63250503],16,-0.036389896928409805,0.2297476828098297,0.2477942095465946,-0.0825437583852832,0.2506702244281769,0.38498302757798675,"[2.5118864315095824, 6.309573444801936, 100.0, 100.0]","[0.747245888015219, 0.04666445055630216, -0.395167306171899, -0.007722650166510229]","[0.06944616972788498, 0.1799314971783046, 0.2961986054599808, 0.22247023512275987]","[0.7816882927767428, 0.3100614361209253, 0.15693904325337327, 0.3164750704584638]",0.05983274441812969,0.18378739793905785,0.4894049763539292,"[0.7134325740803844, 0.7748523042095475, 0.726628324152792, 0.7029834775838357, 0.7345053200700848, 0.6711446253437582, 0.6703304095408655, 0.7463733322163693, 0.7742258473817014]","[0.7100817493432598, 0.7708342528886625, 0.7256946589045978, 0.707497496408003, 0.7262055617918646, 0.6653508520318258, 0.6721756349973822, 0.7374776905306089, 0.7756026831147682]","[0.6990884375744766, 0.7765907741139184, 0.7372103194256733, 0.7104652785857395, 0.767860100387084, 0.6734261177499189, 0.6778663944199856, 0.7725495324782068, 0.7662419196846739]","[0.7305219284686516, 0.7864364447068527, 0.7228166691884188, 0.6829202977361531, 0.7425027075754578, 0.687602461118623, 0.6610461517110684, 0.7604631006077656, 0.773349639215622]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,2,5,1,[0.70144042 0.56027468 0.60910591],[0.67864384 0.5446733  0.57843689],[0.58192317 0.38537936 0.46158324],[0.5688864  0.37558809 0.51633402],25,-0.37897677427922316,0.3949206471443176,0.13948711371449907,-0.47064017308142586,0.3924209773540497,0.08779174509875787,"[2.5118864315095824, 6.309573444801936, 100.0, 100.0]","[0.747245888015219, 0.04666445055630216, -0.395167306171899, -0.007722650166510229]","[0.06944616972788498, 0.1799314971783046, 0.2961986054599808, 0.22247023512275987]","[0.7816882927767428, 0.3100614361209253, 0.15693904325337327, 0.3164750704584638]",-0.4573810044707504,0.2987850049116645,0.1648918594407608,"[0.5115581004243491, 0.44496732544264184, 0.41403236669157656, 0.3976755499132606, 0.47338018245361557, 0.49004708507602757, 0.40959654673755314, 0.36612753160709605, 0.4813549926115885]","[0.5133540540739028, 0.45354495139100504, 0.41445508693473393, 0.40144968779336004, 0.48293981152827176, 0.49589434756079653, 0.40886467179618, 0.36706652977778426, 0.48682858221729247]","[0.48589180143749294, 0.3859845191191289, 0.4070206728650544, 0.36002193519428977, 0.3979520574095628, 0.4365275952518089, 0.3835414518984548, 0.3433793761627528, 0.4472773424205562]","[0.5088368493230477, 0.4182226721439586, 0.414345007486603, 0.39475525629336666, 0.4490160534160851, 0.4821735507492395, 0.4364405129412571, 0.368661261318848, 0.4592083242091855]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,3,5,1,[0.94705865 0.759566   0.70695371],[0.95606427 0.73576661 0.69164575],[0.78175928 0.55019318 0.46254117],[0.8464022  0.60793607 0.50606096],25,-0.08680416214849647,0.3196878433227539,0.16649544565583985,-0.06421465515143295,0.27081748843193054,0.17801239603095365,"[2.5118864315095824, 6.309573444801936, 100.0, 100.0]","[0.747245888015219, 0.04666445055630216, -0.395167306171899, -0.007722650166510229]","[0.06944616972788498, 0.1799314971783046, 0.2961986054599808, 0.22247023512275987]","[0.7816882927767428, 0.3100614361209253, 0.15693904325337327, 0.3164750704584638]",0.04107175271317113,0.16510091967754903,0.35599490410453116,"[0.858369332319643, 0.8426546219691006, 0.8417546996833893, 0.8525532825945736, 0.8661899205936392, 0.7763206254529013, 0.8704302809475892, 0.834266360101056, 0.8586438198549835]","[0.8632877267966377, 0.8495434594904445, 0.8474455047597471, 0.8566833069096138, 0.8716796854244809, 0.7813482890648953, 0.874119883704888, 0.8389560773392952, 0.8633998177532263]","[0.8397045360093898, 0.8225284579902172, 0.8198711296564104, 0.838213932137279, 0.8526176814278017, 0.7586441536495485, 0.8535767400184735, 0.8120712376051666, 0.8478528216135655]","[0.856737475371051, 0.8364651371569773, 0.8414357037458173, 0.8500300067970044, 0.8597923147456641, 0.7748991808630593, 0.8698490284388543, 0.8365308542841632, 0.8514863981453245]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,0,5,2,[0.79702066 0.56348083 0.88615494],[0.8112862  0.57051398 0.87471111],[0.52989037 0.43597408 0.69513917],[0.64275939 0.5641908  0.72726856],25,0.48408028050235535,0.09487742185592651,0.84502380770359,0.5764514617021186,0.08095788955688477,0.8496018283237122,"[0.01, 0.15848931924611143, 100.0, 100.0]","[0.6457219316967656, 0.28173229589536586, -0.4866805231805218, 0.3011495119909346]","[0.08333496382319483, 0.1778072895330457, 0.3199541550407777, 0.12939464131583645]","[0.9014001563007454, 0.49753591335322567, 0.09358016487582832, 0.5022165743831777]",0.6370851049197502,0.06351267856368159,0.8991098782696542,"[0.943300003390342, 0.957337136826176, 0.9260004921595772, 0.9346399268234697, 0.9516979490654662, 0.9562254986668142, 0.9462851071905789, 0.9486275015081422, 0.9501982471269876]","[0.9456309797776417, 0.9585510021460015, 0.9313935902444305, 0.9353040843008767, 0.9551604491682857, 0.9573372422081486, 0.9495381448552072, 0.9511196071707329, 0.9562062045434726]","[0.9447984124575841, 0.9522089409643298, 0.9181926321356229, 0.9352482099779982, 0.9349038187414475, 0.9533047475802274, 0.942742845368284, 0.9402153190894011, 0.9342788568234204]","[0.9301667518862922, 0.957350270316385, 0.9101918303628929, 0.929948912959362, 0.953554731259372, 0.953832596076361, 0.9359332161441895, 0.9460161054318504, 0.9412884127196299]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,1,5,2,[0.8137353  0.58044832 0.75274138],[0.83487481 0.55505071 0.77816   ],[0.53388188 0.36044737 0.45647467],[0.66559505 0.48132342 0.5005137 ],25,0.00500963454000621,0.23894786834716797,0.4116647881805008,0.13710568460343275,0.2397799789905548,0.46116773345233264,"[0.01, 0.15848931924611143, 100.0, 100.0]","[0.6457219316967656, 0.28173229589536586, -0.4866805231805218, 0.3011495119909346]","[0.08333496382319483, 0.1778072895330457, 0.3199541550407777, 0.12939464131583645]","[0.9014001563007454, 0.49753591335322567, 0.09358016487582832, 0.5022165743831777]",0.23679017354907075,0.17196273115599908,0.5493794161663494,"[0.7009327059017286, 0.6833984101646414, 0.7707585864235602, 0.6784641545732588, 0.7017268821440145, 0.7448182945779563, 0.7270065774072371, 0.7220410355917763, 0.7573525342331093]","[0.6856976925251382, 0.6650115291016807, 0.757413906437592, 0.6710711443192727, 0.6803254782435716, 0.7307681321334167, 0.7159488078956319, 0.7024003610522276, 0.7477421830885418]","[0.7133051732819395, 0.7196784170767123, 0.7855050682487215, 0.6688982460318184, 0.7268368783754291, 0.7624846300050734, 0.7136195740719693, 0.7475668768476778, 0.7855420689893116]","[0.732548581364304, 0.718122035639938, 0.7961493889596679, 0.7029211436540355, 0.7510065708401816, 0.7693161191039732, 0.7626380551950899, 0.76637093862943, 0.7696144562015053]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,2,5,2,[0.724209   0.57095894 0.46393676],[0.70824063 0.5337764  0.43993852],[0.61732069 0.42201276 0.42444892],[0.75050118 0.48259655 0.534844  ],25,-0.5017793746081379,0.47506433725357056,0.07741165758980928,-0.4221404626943797,0.5467755794525146,-0.09216441820706822,"[0.01, 0.15848931924611143, 100.0, 100.0]","[0.6457219316967656, 0.28173229589536586, -0.4866805231805218, 0.3011495119909346]","[0.08333496382319483, 0.1778072895330457, 0.3199541550407777, 0.12939464131583645]","[0.9014001563007454, 0.49753591335322567, 0.09358016487582832, 0.5022165743831777]",-0.36866537718630205,0.3964714087360114,-0.19904501224007043,"[0.3946182540203133, 0.36903854994797874, 0.4085398957206022, 0.3989850869368528, 0.3790675242575899, 0.4101678819763186, 0.33917089468116535, 0.3822312310295719, 0.401615235989486]","[0.4105914556530484, 0.378342578712859, 0.41716283092311696, 0.40238348902317117, 0.3959471651051119, 0.4251295098431364, 0.3557028574297626, 0.38984241491452765, 0.4048884430680794]","[0.35659693542918347, 0.3410364536479227, 0.38819357184919273, 0.3856603215953469, 0.3308640390105455, 0.3588754032952231, 0.28882579939971365, 0.36248092404120025, 0.3873523998298605]","[0.3491575104230472, 0.3411055998899675, 0.3800875784116932, 0.38323641589867524, 0.33312721327262423, 0.37552592429396986, 0.2957974662421385, 0.3603783995772475, 0.38845503702624484]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,3,5,2,[0.90754145 0.76893517 0.52630182],[0.90150875 0.7986761  0.51785164],[0.70434852 0.48528103 0.4094819 ],[0.84808526 0.51883763 0.51718217],25,0.19784426336057329,0.21611063182353973,0.36211815886644827,0.24224957837095443,0.2220560610294342,0.4633218535038316,"[0.01, 0.15848931924611143, 100.0, 100.0]","[0.6457219316967656, 0.28173229589536586, -0.4866805231805218, 0.3011495119909346]","[0.08333496382319483, 0.1778072895330457, 0.3199541550407777, 0.12939464131583645]","[0.9014001563007454, 0.49753591335322567, 0.09358016487582832, 0.5022165743831777]",0.35037723203441207,0.12550358231085923,0.592246368193973,"[0.8482365474784637, 0.8626514379718173, 0.8397552589081013, 0.8553419809075181, 0.8672464014731218, 0.7894607539112459, 0.6782061352354392, 0.8612911458186269, 0.8537623519689157]","[0.8436610325502314, 0.8557284084882687, 0.834633634429488, 0.8496647769110899, 0.8622810432622223, 0.783777868533313, 0.6670701388972753, 0.8562781614825847, 0.8473618540521848]","[0.866252290156944, 0.8960497806678169, 0.8671277014990582, 0.8853126440194428, 0.8922417984200882, 0.8206842428807606, 0.7321688807896393, 0.8817469060211329, 0.8798922967414358]","[0.8549123732331345, 0.8676474321925753, 0.8407971994007033, 0.8571557043797423, 0.8686855061130121, 0.7901005779510469, 0.6876576427576641, 0.8679364149213408, 0.8634217065610363]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,0,6,2,[0.84820968 0.73219604 0.91325447],[0.85806367 0.74298753 0.90216191],[0.57216175 0.52262122 0.76182144],[0.70994359 0.56203934 0.78952815],25,0.5326722066561876,0.08770126104354858,0.8603717498655037,0.5842084078393327,0.07780975103378296,0.8677806328727813,"[0.01, 100.0, 0.01, 100.0]","[0.6584984467131623, 0.29467038643489046, -0.47441375742710606, 0.3475029598948473]","[0.08157268848065602, 0.15445038979194425, 0.3593846471081517, 0.1263258599392944]","[0.8931483312469383, 0.581007996811241, 0.1468441409204787, 0.5418716514710122]",0.6359358984872497,0.06525720614613173,0.9058463266239769,"[0.9345802453792725, 0.9554999175329363, 0.923256678707678, 0.9452320253459557, 0.9410360314956048, 0.9562038801364373, 0.947578438924165, 0.9496298695889245, 0.9351074029513473]","[0.9364218507377629, 0.9567483466164907, 0.931776960016365, 0.9469200651824223, 0.9449391924892463, 0.9573229615316363, 0.9532737214671643, 0.9509687774850575, 0.9418998129378185]","[0.9320528662746663, 0.9464564962412292, 0.9080007210666532, 0.9425556557422363, 0.9237630985922848, 0.9533133560706851, 0.9368689435674853, 0.9447981294903489, 0.9159728520941863]","[0.9282430132522572, 0.9587653523102505, 0.9018572097169084, 0.9398511304109518, 0.9408602964740956, 0.9538076958773327, 0.9333916794483559, 0.9481582564041653, 0.9274665522313256]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,1,6,2,[0.84770981 0.74338938 0.77610789],[0.86395197 0.72245513 0.79199987],[0.58120577 0.39516369 0.5395225 ],[0.67628086 0.46773638 0.51215502],25,0.05797917562152829,0.25026774406433105,0.43659997685697294,0.11195898656296377,0.23486079275608063,0.4442948016033096,"[0.01, 100.0, 0.01, 100.0]","[0.6584984467131623, 0.29467038643489046, -0.47441375742710606, 0.3475029598948473]","[0.08157268848065602, 0.15445038979194425, 0.3593846471081517, 0.1263258599392944]","[0.8931483312469383, 0.581007996811241, 0.1468441409204787, 0.5418716514710122]",0.230985171191865,0.16722910658901013,0.5553912740304827,"[0.7320541783746446, 0.6654353759044795, 0.7625736019538512, 0.6426475806474347, 0.7213023839829309, 0.744347673735771, 0.727367694286686, 0.7153240488714822, 0.7532202033971953]","[0.7147771082338821, 0.6473660630958009, 0.7507265109714167, 0.6376419504305038, 0.7017017624973835, 0.7335917029382084, 0.7134220297611076, 0.6944669299156347, 0.7411486119501185]","[0.7634025848116767, 0.7048251055146754, 0.7744190327439633, 0.6061016873760559, 0.7322296022141803, 0.7605697565276863, 0.7180948307092433, 0.7414368446395372, 0.7603426114577718]","[0.763670389081179, 0.6994691705382746, 0.7835499851966554, 0.6677119307348585, 0.7695883602972148, 0.7658846372874228, 0.7704713942817673, 0.7625564922576535, 0.7822428049989214]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,2,6,2,[0.70935622 0.64319907 0.53736635],[0.69993527 0.61684511 0.49701753],[0.55772996 0.40049513 0.44494381],[0.63061977 0.44696471 0.50041587],16,-0.5127066325976272,0.4735126793384552,0.09402091986656469,-0.4750123336027396,0.5475342869758606,-0.11800640139811813,"[0.01, 100.0, 0.01, 100.0]","[0.6584984467131623, 0.29467038643489046, -0.47441375742710606, 0.3475029598948473]","[0.08157268848065602, 0.15445038979194425, 0.3593846471081517, 0.1263258599392944]","[0.8931483312469383, 0.581007996811241, 0.1468441409204787, 0.5418716514710122]",-0.3305816158732036,0.43315500275578966,-0.16568891976400257,"[0.4420538213388417, 0.3815787772565185, 0.4123456411492889, 0.5006576743010256, 0.476706561310761, 0.42222159070773174, 0.4320234746145964, 0.4688248303730221, 0.40528077577451205]","[0.45507705080807725, 0.39321087568411756, 0.41809585916590647, 0.5089600759208643, 0.48926639225739654, 0.4397682139222485, 0.44864187749477347, 0.47772690082961033, 0.41666675068137454]","[0.39498504205080476, 0.3453571571087868, 0.3916549394125697, 0.4819197892412857, 0.43375462838720574, 0.3754137918564022, 0.3893134150019892, 0.4425406862476749, 0.3723635472078825]","[0.4094892851556552, 0.35003179388326583, 0.39256027001188065, 0.4670374329659175, 0.44199844338493083, 0.3758029595073574, 0.3839396073746555, 0.44197851507360963, 0.3743374732379826]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,3,6,2,[0.94048746 0.80131765 0.72574936],[0.93808081 0.81538214 0.72630493],[0.75366968 0.55287189 0.45708375],[0.80351908 0.54723117 0.49097065],25,0.20988781111850727,0.2320198118686676,0.3195529659524484,0.20704848525221975,0.2222648710012436,0.38778910440814807,"[0.01, 100.0, 0.01, 100.0]","[0.6584984467131623, 0.29467038643489046, -0.47441375742710606, 0.3475029598948473]","[0.08157268848065602, 0.15445038979194425, 0.3593846471081517, 0.1263258599392944]","[0.8931483312469383, 0.581007996811241, 0.1468441409204787, 0.5418716514710122]",0.327635094859682,0.12612681778971957,0.6292668122543192,"[0.8060378735291174, 0.7893060076196543, 0.7965260110014408, 0.8243798368677553, 0.7600178805413917, 0.7831490299738189, 0.6837053558522699, 0.7984812168996855, 0.7585779229966154]","[0.7999357700902583, 0.782587582040673, 0.7907836916068225, 0.8175871438774567, 0.7518394538292351, 0.7768386109882774, 0.6729783840815955, 0.7931241724224185, 0.7492766500898858]","[0.8400914415101544, 0.8171683272195163, 0.8341180643806755, 0.8603764109237149, 0.8013275155894017, 0.8137509330442094, 0.7404866695105807, 0.8250676544045721, 0.7960366856946182]","[0.8102403638326251, 0.8004640034684366, 0.7930246831520967, 0.827176795231374, 0.7669497822021212, 0.788304514384579, 0.6892483115902721, 0.8006516799665575, 0.7759926746152979]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,0,6,1,[0.81839727 0.69852151 0.92405932],[0.79955234 0.69167202 0.93697295],[0.57152165 0.46120308 0.7121931 ],[0.7252572  0.5302037  0.77657755],25,0.44262195570285545,0.08487391471862793,0.7326931663672183,0.744163533153277,0.07440322637557983,0.8261778076625078,"[100.0, 100.0, 0.025118864315095794, 100.0]","[0.7503286991249594, 0.11424382383484881, -0.3813549785544987, 0.01414173431292809]","[0.06755500661430347, 0.16500148922189528, 0.2960492578163713, 0.23469971469777728]","[0.8291633192335844, 0.36743614362450616, 0.11584661955835895, 0.34433204612865975]",0.7625195333576444,0.05854912952267177,0.8682453584245726,"[0.9345802453792725, 0.9554999175329363, 0.923256678707678, 0.9452320253459557, 0.9410360314956048, 0.9562038801364373, 0.947578438924165, 0.9496298695889245, 0.9351074029513473]","[0.9358518318474583, 0.9574825469992401, 0.9213407214458446, 0.9468523414672554, 0.9411947993426317, 0.9575388241683636, 0.9468905729702333, 0.9508114660592514, 0.9335672783703504]","[0.9207687862493104, 0.9403794852238272, 0.906146090638565, 0.9259002101918137, 0.9255922355650508, 0.9418854292362551, 0.9320135826691235, 0.9355995662602405, 0.9229603615047334]","[0.9412965343170445, 0.9607804476123778, 0.9444091792778406, 0.9549184333520522, 0.9526551950389555, 0.9631809868325272, 0.9627193946237336, 0.9566616329359997, 0.9502433549677243]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,1,6,1,[0.7950174  0.71277605 0.76232776],[0.78151289 0.70525613 0.74215281],[0.55341572 0.33316162 0.5485362 ],[0.70424643 0.4809121  0.62791862],16,-0.02259405803610237,0.2262214571237564,0.2891817263109687,-0.008139308104561612,0.23616564273834229,0.4666579751405542,"[100.0, 100.0, 0.025118864315095794, 100.0]","[0.7503286991249594, 0.11424382383484881, -0.3813549785544987, 0.01414173431292809]","[0.06755500661430347, 0.16500148922189528, 0.2960492578163713, 0.23469971469777728]","[0.8291633192335844, 0.36743614362450616, 0.11584661955835895, 0.34433204612865975]",0.15865372893447813,0.17505381995052005,0.5480834122426914,"[0.6733704195364918, 0.7109036282277595, 0.6571067904002464, 0.6108572668126305, 0.7097877842414885, 0.6724188457884628, 0.6292616861057607, 0.7220116366197, 0.6882246043563262]","[0.6665313658292129, 0.7015178334632295, 0.6507189016685262, 0.6118293481415408, 0.7075223234863581, 0.6647616214949083, 0.633271600251192, 0.7189709805453559, 0.6864175771183909]","[0.6622354217154267, 0.7334265650107759, 0.6854271191700267, 0.6132675904076841, 0.719377949357711, 0.6773340794256882, 0.624311012026378, 0.7347728684538843, 0.6962073398239889]","[0.701272689528778, 0.7290662603728921, 0.6616777106216662, 0.6073880613597982, 0.709007091409958, 0.6913815033518736, 0.6182768031942151, 0.7215431945097132, 0.6880240348543248]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,2,6,1,[0.70674497 0.63030181 0.54651078],[0.67873011 0.62787307 0.51019614],[0.55748662 0.29491233 0.40016161],[0.65580057 0.48277565 0.52177034],16,-0.34187613810369727,0.4092167019844055,0.11461550149626765,-0.4564502721055597,0.3913547992706299,0.06432914102237841,"[100.0, 100.0, 0.025118864315095794, 100.0]","[0.7503286991249594, 0.11424382383484881, -0.3813549785544987, 0.01414173431292809]","[0.06755500661430347, 0.16500148922189528, 0.2960492578163713, 0.23469971469777728]","[0.8291633192335844, 0.36743614362450616, 0.11584661955835895, 0.34433204612865975]",-0.48332610255464353,0.29677675991597496,0.08131462518984012,"[0.43755960080181927, 0.36102844420641017, 0.37006433984829057, 0.40917739032578404, 0.48811309586016155, 0.4891986880710293, 0.4619366036191671, 0.38902586055720917, 0.4441038423930709]","[0.4434483631888098, 0.3730663048610723, 0.3735819906996715, 0.4147614338054525, 0.495640238475974, 0.49556065919844877, 0.4650334115059067, 0.3918097902023074, 0.4497129061301531]","[0.39978635109280436, 0.29525864911053434, 0.35277414054228057, 0.36796931002199146, 0.44366456769366774, 0.4306421979648983, 0.440622277951609, 0.3762115049332282, 0.4085006684681969]","[0.4211038220507419, 0.32160772015336636, 0.3576942748928258, 0.39340505185698404, 0.4661134826657806, 0.4813968026456249, 0.45276990736517003, 0.379412035819272, 0.42230386364756556]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,3,6,1,[0.94704307 0.77781468 0.71388108],[0.95953074 0.76446838 0.7016894 ],[0.78899952 0.54417055 0.44050888],[0.82117317 0.63026895 0.53349675],25,-0.062233277337535996,0.30709150433540344,0.16237723348123512,-0.04678944999560849,0.2604011595249176,0.19324650584926673,"[100.0, 100.0, 0.025118864315095794, 100.0]","[0.7503286991249594, 0.11424382383484881, -0.3813549785544987, 0.01414173431292809]","[0.06755500661430347, 0.16500148922189528, 0.2960492578163713, 0.23469971469777728]","[0.8291633192335844, 0.36743614362450616, 0.11584661955835895, 0.34433204612865975]",0.040786390226417356,0.1736353872864171,0.3469073709494286,"[0.7891825913529574, 0.7919109089065115, 0.7995257538007791, 0.8101774898424663, 0.7449184654511213, 0.7686838095566924, 0.7704786234781227, 0.7980400054874885, 0.7506407681811682]","[0.7942282878498723, 0.8060856845070514, 0.806411847214305, 0.812759593181521, 0.7535156522597368, 0.7761617862303296, 0.779608170522812, 0.8055627629598763, 0.7541646671265516]","[0.7739888035611797, 0.7638923586662771, 0.7866453161487641, 0.8040840150491247, 0.7214864058456194, 0.7489281351684166, 0.7435829941334355, 0.7785776300472262, 0.7342476235082676]","[0.7851412450532045, 0.7719884278325782, 0.7882081085499137, 0.8048054211639057, 0.7385767179342302, 0.7615871110377854, 0.7624654605600255, 0.7931626102869137, 0.7521280565013725]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,0,7,1,[0.81694563 0.46233982 0.91964661],[0.79393872 0.45742971 0.92900172],[0.60957046 0.4613926  0.74663676],[0.72264175 0.45624509 0.80557857],25,0.4930806547011474,0.08327662944793701,0.7311628906813504,0.7562155922211963,0.07441428303718567,0.8233326354358574,"[6.309573444801936, 100.0, 100.0, 100.0]","[0.747119490305382, 0.07786990734712533, -0.4241089015283724, 0.023928712648377776]","[0.06941910906476445, 0.16829144228032078, 0.3121354068939063, 0.23180520429754037]","[0.7765307755055775, 0.36214540304536547, 0.1443907230094169, 0.3218057367426318]",0.7616638333075864,0.05621190825342881,0.8180099423483587,"[0.9314556682956354, 0.9505536234374266, 0.9312693151934897, 0.9429201624963456, 0.9465542817659534, 0.9463749816338277, 0.9478928271445874, 0.9411808650951796, 0.9374015054568638]","[0.9319710810277321, 0.9498269848281522, 0.9316059844069527, 0.9436228560636315, 0.9455523070564076, 0.9468312875647011, 0.9472988662281066, 0.9391643456526094, 0.9349189189768987]","[0.9130341912899713, 0.9354693732388916, 0.9146160365315681, 0.9221473139402909, 0.9292629980972171, 0.9277372362929088, 0.9324659609761234, 0.9280117889676209, 0.9214444899065954]","[0.9451481917809222, 0.9661791887233935, 0.9437608533573767, 0.9577755493970752, 0.9646554675197184, 0.9608766068846593, 0.962686483476973, 0.9590926481943949, 0.95959518908949]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,1,7,1,[0.78727143 0.48972437 0.76734346],[0.77074816 0.46272231 0.74559642],[0.59913175 0.40917039 0.63083602],[0.70983883 0.48003888 0.64335198],25,0.004955998515659162,0.22001643478870392,0.3406825934065123,-0.07535918807123991,0.23738479614257812,0.45182902774784395,"[6.309573444801936, 100.0, 100.0, 100.0]","[0.747119490305382, 0.07786990734712533, -0.4241089015283724, 0.023928712648377776]","[0.06941910906476445, 0.16829144228032078, 0.3121354068939063, 0.23180520429754037]","[0.7765307755055775, 0.36214540304536547, 0.1443907230094169, 0.3218057367426318]",0.11244073224666185,0.1872610069483065,0.5170136087311725,"[0.7102231575067015, 0.6939248680500566, 0.6859983772848302, 0.7791966450657646, 0.7772289638117347, 0.6706475716579596, 0.6319039936667837, 0.7063469505574334, 0.7124757095969785]","[0.716917349777564, 0.6917430420452765, 0.6807078092942896, 0.7763983005191174, 0.776799427456997, 0.6698558222790063, 0.6354943395093564, 0.7115746828408908, 0.710216976795677]","[0.6878245160818783, 0.71218181348176, 0.6940121304255444, 0.796109150784132, 0.7693622145784137, 0.6813584208163777, 0.6249256791787479, 0.6906716752337196, 0.7174586358100529]","[0.7009498507550067, 0.6955705856751627, 0.7000859948493606, 0.7810401848541257, 0.7802645996758406, 0.6662427074752431, 0.6239124128246479, 0.697571717778974, 0.7143678415275502]"
