,batch_size,conditional,delta,device,learning_rate,loss_distance,model,num_hidden_units,num_output,num_steps,save_frequency,share_model,temperature,time_offset,tqdm,train_ratio,valid_frequency,valid_ratio,variant,steps,data_mode,repeat,valid_accuracy,test_accuracy,train_consistency_raw,train_consistency,valid_consistency_raw,valid_consistency,test_consistency_raw,test_consistency,valid_accuracy_raw,test_accuracy_raw
34,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,32,5000,50,False,1,10,False,0.8,100,0.1,single-session,900,multi-session,4.0,40.420875420875426,40.21885521885522,"[0.98875149 0.98961679 0.99277506 0.98830048 0.98728005 0.98990365
 0.98927568 0.98737305 0.9909332  0.99259082 0.9901423  0.99108207]",0.9898353860887303,"[0.31950886 0.43951724 0.63610488 0.32448027 0.22747551 0.3054566
 0.45288376 0.253862   0.43545794 0.63798243 0.30284942 0.42698637]",0.39688043967449327,"[0.37171022 0.43711522 0.65570758 0.37897242 0.26317719 0.36643943
 0.45533333 0.26444388 0.45373495 0.66748923 0.37028991 0.44259972]",0.42725108907772,[49.98877666 23.45679012 39.43883277 48.79910213],[52.32323232 26.64421998 32.41301908 49.49494949]
35,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,32,5000,50,False,1,10,False,0.8,100,0.1,single-session,900,single-session,4.0,48.170594837261504,49.5959595959596,"[0.7763462  0.6542276  0.75717531 0.65309439 0.54858067 0.61554287
 0.61911579 0.61609894 0.5897907  0.79267216 0.75106056 0.64622586]",0.6683275877165628,"[0.30477424 0.31938166 0.47337665 0.26497727 0.18487559 0.24852964
 0.30589939 0.21607775 0.30687705 0.48542843 0.30584144 0.32692347]",0.31191354665726506,"[0.34157086 0.34104915 0.55044257 0.28136472 0.20204746 0.27136064
 0.31495784 0.2209172  0.32237219 0.55803544 0.32560672 0.34324112]",0.33941382701945905,[56.7003367  29.96632997 44.15263749 61.8630752 ],[59.48372615 31.51515152 44.10774411 63.27721661]
36,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,32,5000,50,False,1,10,False,0.8,100,0.1,single-session,950,multi-session,4.0,40.35353535353535,40.5331088664422,"[0.98914547 0.98979026 0.99296041 0.98866345 0.98755136 0.99016491
 0.9894791  0.98768488 0.99109133 0.9928281  0.99045224 0.99127307]",0.9900903804392159,"[0.31564599 0.43377312 0.62964049 0.32183356 0.22429158 0.3016153
 0.44861187 0.25213834 0.4306603  0.62903006 0.3002342  0.42195945]",0.3924528539769614,"[0.36563393 0.43252329 0.64975695 0.37114205 0.25896945 0.35867724
 0.45063697 0.26090812 0.44912292 0.66163808 0.36275913 0.43800282]",0.42164757870056324,[49.36026936 23.56902357 40.06734007 48.41750842],[51.91919192 27.13804714 33.22109989 49.85409652]
37,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,32,5000,50,False,1,10,False,0.8,100,0.1,single-session,950,single-session,4.0,48.058361391694724,49.309764309764304,"[0.77610047 0.65643679 0.75531943 0.65584232 0.55096563 0.61677212
 0.62124121 0.6157931  0.59561466 0.79282482 0.75180639 0.65052798]",0.6699370770184707,"[0.30171096 0.31702376 0.47009146 0.26335737 0.18422199 0.24678246
 0.30546932 0.21496841 0.30614871 0.48199206 0.30551306 0.3247881 ]",0.3101723038913271,"[0.33739833 0.33889989 0.54615539 0.27878012 0.19861182 0.27041845
 0.31439198 0.21977329 0.32258268 0.55670199 0.32609949 0.3417884 ]",0.3376334847388639,[56.40852974 29.76430976 44.06285073 61.99775533],[59.68574635 31.49270483 43.86083053 62.19977553]
38,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,32,5000,50,False,1,10,False,0.8,100,0.1,single-session,1000,multi-session,4.0,40.35353535353535,40.38159371492704,"[0.98849982 0.98909262 0.99255463 0.9877555  0.98652648 0.98931475
 0.98856526 0.98673021 0.99015093 0.99242139 0.98984215 0.99055702]",0.9893342302747582,"[0.30927564 0.43052658 0.62156841 0.31644394 0.22089813 0.29473443
 0.44503724 0.24865988 0.42503637 0.62091873 0.29529205 0.41762128]",0.3871677231021363,"[0.36264809 0.42780074 0.63912157 0.36837021 0.25395978 0.35134567
 0.44720015 0.25742672 0.44321318 0.65346943 0.35606486 0.43362327]",0.41618697166117935,[49.0684624  23.83838384 40.         48.50729517],[51.85185185 26.68911336 33.71492705 49.2704826 ]
39,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,32,5000,50,False,1,10,False,0.8,100,0.1,single-session,1000,single-session,4.0,47.570145903479236,49.35465768799102,"[0.77523341 0.65627899 0.75523417 0.6561055  0.55333311 0.61290725
 0.62203902 0.61867375 0.59464892 0.79084053 0.74602849 0.64947164]",0.6692328991052091,"[0.30034485 0.31240071 0.46377326 0.26278326 0.18462451 0.24588946
 0.30256556 0.21448179 0.30290909 0.47533119 0.30348357 0.32054338]",0.30742755215485396,"[0.33354126 0.3378044  0.5390557  0.27545511 0.19670258 0.26695607
 0.31144071 0.21743531 0.31956074 0.54899411 0.31857311 0.33875187]",0.3336892479803409,[55.42087542 29.53984287 43.52413019 61.79573513],[60.2020202  31.94163861 42.8956229  62.37934905]
40,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,32,5000,50,False,1,10,False,0.8,100,0.1,single-session,1050,multi-session,4.0,40.213243546576884,40.347923681257015,"[0.98516403 0.9860365  0.99056583 0.98481841 0.9824865  0.98618049
 0.98573758 0.98255837 0.98737003 0.99047918 0.98629155 0.98746161]",0.9862625068564496,"[0.30908879 0.4163145  0.60770887 0.30500569 0.2132474  0.28527729
 0.43148636 0.23566992 0.41417128 0.59870687 0.29205259 0.40488829]",0.37613482042583496,"[0.35226206 0.41439054 0.62941427 0.35552263 0.24089483 0.33182727
 0.42845439 0.24266108 0.42738617 0.63263164 0.34111385 0.42573243]",0.4018575961089258,[48.95622896 23.74859708 39.66329966 48.48484848],[50.81930415 26.28507295 34.70258137 49.58473625]
41,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,32,5000,50,False,1,10,False,0.8,100,0.1,single-session,1050,single-session,4.0,47.32884399551067,48.81593714927048,"[0.77186704 0.66071074 0.7537583  0.65674341 0.55551942 0.61530495
 0.62563487 0.61890216 0.60027158 0.79218797 0.74853398 0.65487456]",0.6711924142326624,"[0.29732434 0.31141122 0.46255715 0.2613147  0.18523181 0.24704427
 0.30246812 0.21439427 0.30284401 0.47342923 0.30442229 0.32027208]",0.3068927914910291,"[0.33089108 0.33292445 0.53532235 0.27404958 0.19556923 0.26570399
 0.30870113 0.21690679 0.3205698  0.54738011 0.31757859 0.33870335]",0.3320250379696731,[54.94949495 29.22558923 43.5016835  61.63860831],[58.24915825 32.03142536 42.49158249 62.49158249]
42,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,32,5000,50,False,1,10,False,0.8,100,0.1,single-session,1100,multi-session,4.0,40.549943883277216,40.91470258136924,"[0.98662678 0.98745424 0.9915518  0.98629645 0.9838605  0.98760066
 0.98721763 0.98386784 0.98871675 0.99148569 0.98776041 0.98886394]",0.9876085578099099,"[0.30837543 0.41557254 0.6035741  0.30894176 0.21292166 0.28504293
 0.42557572 0.23019105 0.4125679  0.59631617 0.28741558 0.40107973]",0.3739645482243156,"[0.35790517 0.41586689 0.63376509 0.35889311 0.247004   0.32905227
 0.42380358 0.24573837 0.42241596 0.63181308 0.345403   0.42513013]",0.4030658885202403,[48.8664422  25.00561167 39.30415264 49.02356902],[51.42536476 27.29517396 33.91694725 51.02132435]
43,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,32,5000,50,False,1,10,False,0.8,100,0.1,single-session,1100,single-session,4.0,47.3063973063973,48.73737373737374,"[0.76975855 0.65746959 0.75225051 0.65314531 0.55630872 0.61564497
 0.62538796 0.61932075 0.59810796 0.78844292 0.74714274 0.65296921]",0.6696624328486626,"[0.29493383 0.30546718 0.45714871 0.2593156  0.18459538 0.24434529
 0.29757084 0.21196868 0.29872984 0.46801289 0.30073054 0.31735319]",0.30334766409882435,"[0.32890055 0.3307498  0.52983144 0.27384477 0.19605304 0.2663676
 0.30599744 0.21607203 0.31704819 0.54181297 0.31564871 0.33487114]",0.3297664737021385,[54.74747475 29.22558923 43.52413019 61.72839506],[59.28170595 31.98653199 42.08754209 61.59371493]
44,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,32,5000,50,False,1,10,False,0.8,100,0.1,single-session,1150,multi-session,4.0,40.51066217732884,40.99887766554433,"[0.98837192 0.98926929 0.99268352 0.98816655 0.98636912 0.98936907
 0.98905687 0.98636236 0.99044187 0.99265391 0.98949878 0.99059505]",0.9894031930315157,"[0.30276211 0.41487998 0.60571725 0.30018535 0.21076629 0.28119578
 0.42048802 0.2257647  0.41120576 0.59366315 0.28269615 0.40234566]",0.37097251642158213,"[0.35160999 0.41414865 0.63192466 0.35536361 0.24859542 0.32888953
 0.42367545 0.24556596 0.42484967 0.6289128  0.34075091 0.42704781]",0.401777871530418,[47.94612795 25.11784512 39.93265993 49.04601571],[51.89674523 26.46464646 34.8372615  50.79685746]
45,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,32,5000,50,False,1,10,False,0.8,100,0.1,single-session,1150,single-session,4.0,47.14365881032548,48.664421997755326,"[0.7647294  0.66173205 0.75051077 0.65422234 0.55905988 0.6167833
 0.62895245 0.61872421 0.60137794 0.788646   0.7463519  0.65695419]",0.6706703700766037,"[0.29257337 0.30470095 0.4514955  0.25646249 0.1838326  0.24205184
 0.29629388 0.20948079 0.29435152 0.46365271 0.29871187 0.31550532]",0.30075940119783506,"[0.32593323 0.32773395 0.52489181 0.27430452 0.19352349 0.2665817
 0.30458686 0.21368001 0.31743026 0.54028312 0.31477323 0.33408816]",0.328150861263408,[54.45566779 29.29292929 43.2996633  61.52637486],[59.10213244 32.00897868 42.49158249 61.05499439]
46,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,32,5000,50,False,1,10,False,0.8,100,0.1,single-session,1200,multi-session,4.0,40.645342312008985,41.07744107744107,"[0.98933685 0.99013418 0.9933106  0.98915015 0.98742232 0.99033327
 0.98992592 0.98744003 0.99131883 0.99328893 0.99046511 0.99146253]",0.9902990594230182,"[0.29782046 0.40960302 0.60224554 0.29549332 0.20978982 0.27799436
 0.41357422 0.22520569 0.40791736 0.58829068 0.2798952  0.39964065]",0.3672891924323932,"[0.3462019  0.41101575 0.62566502 0.35159259 0.24786133 0.32566535
 0.42203578 0.24579233 0.42539129 0.62300769 0.33578899 0.42514022]",0.39876318638719,[47.96857464 24.69135802 40.06734007 49.85409652],[51.1335578  27.51964085 34.70258137 50.95398429]
47,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,32,5000,50,False,1,10,False,0.8,100,0.1,single-session,1200,single-session,4.0,47.2895622895623,48.350168350168346,"[0.75853722 0.6624686  0.74960563 0.6513912  0.56191735 0.61934305
 0.62844062 0.6169402  0.6037661  0.78849688 0.73967704 0.65765537]",0.6698532720106458,"[0.28838234 0.3004449  0.44932118 0.25317387 0.18341202 0.24118005
 0.29460655 0.20692885 0.29363206 0.45976761 0.2978686  0.31327922]",0.29849977113454995,"[0.32087872 0.3256959  0.52155238 0.27395221 0.19076687 0.26262248
 0.30324913 0.21005446 0.31660631 0.53813533 0.30865619 0.33188756]",0.32533812852279376,[54.25364759 29.40516274 43.61391695 61.88552189],[57.28395062 32.05387205 43.05274972 61.01010101]
48,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,32,5000,50,False,1,10,False,0.8,100,0.1,single-session,1250,multi-session,4.0,41.02132435465769,40.85858585858586,"[0.99007243 0.99075783 0.99374534 0.98973175 0.98826431 0.99101705
 0.99050249 0.98832105 0.99193203 0.99359572 0.9911606  0.99200968]",0.9909258565917153,"[0.29539037 0.40498001 0.60059887 0.29060536 0.20662828 0.27351024
 0.40764057 0.2236265  0.40410158 0.58317094 0.27619875 0.39683236]",0.363606985693132,"[0.34156364 0.40814975 0.61895807 0.34824689 0.24540443 0.32316654
 0.41928043 0.24441378 0.42511531 0.61599198 0.331757   0.42409636]",0.39551201515720447,[47.96857464 24.82603816 40.58361392 50.70707071],[50.70707071 28.17059484 34.32098765 50.23569024]
49,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,32,5000,50,False,1,10,False,0.8,100,0.1,single-session,1250,single-session,4.0,46.91919191919192,48.55780022446689,"[0.75360023 0.66427379 0.74556362 0.65031056 0.56367009 0.61971566
 0.63236638 0.61862738 0.60541203 0.78603038 0.73868044 0.6598479 ]",0.6698415386501333,"[0.2861496  0.29973099 0.44326876 0.2509135  0.18229153 0.23821114
 0.29405456 0.20587987 0.2881593  0.45593443 0.29320538 0.31041984]",0.2956849080621954,"[0.31884606 0.32467449 0.51695402 0.27410425 0.19154629 0.26411694
 0.30265384 0.20977969 0.31799158 0.53408803 0.30592454 0.33285242]",0.3244610120902185,[53.84960718 29.24803591 42.80583614 61.77328844],[58.74298541 33.15375982 42.60381594 59.73063973]
50,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,32,5000,50,False,1,10,False,0.8,100,0.1,single-session,1300,multi-session,4.0,40.858585858585855,40.83052749719417,"[0.99051285 0.99117826 0.99407242 0.99027044 0.98882903 0.99144881
 0.99097932 0.98889437 0.99232713 0.9940024  0.99160256 0.99244417]",0.9913801474382291,"[0.29240957 0.40143512 0.59628877 0.28632652 0.20314754 0.26854062
 0.40206802 0.22114093 0.40001048 0.57836954 0.27144169 0.39526311]",0.3597034921980229,"[0.33681475 0.40576027 0.61432381 0.3434501  0.24234553 0.3222926
 0.41569309 0.24229892 0.42540773 0.61270135 0.33081796 0.42560138]",0.39312562502333603,[47.29517396 25.18518519 40.11223345 50.84175084],[50.48260382 27.18294052 34.09652076 51.56004489]
51,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,32,5000,50,False,1,10,False,0.8,100,0.1,single-session,1300,single-session,4.0,46.99775533108867,48.670033670033675,"[0.74982147 0.66097631 0.74340747 0.65092283 0.56695588 0.61996691
 0.62896588 0.61977022 0.60230743 0.78513184 0.73721497 0.65705617]",0.6685414482996572,"[0.28417272 0.29634982 0.44209586 0.25085871 0.18041606 0.23913838
 0.29197854 0.2039376  0.28264287 0.45481323 0.29528911 0.30607796]",0.29398090375290786,"[0.31775304 0.31875396 0.51166843 0.27384261 0.19051207 0.26318208
 0.29820273 0.20854538 0.31434602 0.53124162 0.30721177 0.32700791]",0.3218556334777122,[53.98428732 29.40516274 43.03030303 61.57126824],[58.15937149 33.4006734  42.85072952 60.26936027]
52,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,32,5000,50,False,1,10,False,0.8,100,0.1,single-session,1350,multi-session,4.0,40.757575757575765,39.79236812570146,"[0.99077201 0.99150945 0.99426742 0.99055676 0.98912949 0.99168583
 0.99130951 0.98917037 0.9925557  0.99421574 0.99185815 0.99266775]",0.9916415168377825,"[0.28975096 0.3974534  0.59209811 0.2823063  0.19903515 0.26417262
 0.39528969 0.21802528 0.39569476 0.57267211 0.26794826 0.39220069]",0.3555539433723047,"[0.33036379 0.4024546  0.60599643 0.33928272 0.23706746 0.31835189
 0.41295953 0.23948567 0.42208169 0.60462244 0.32699444 0.42357055]",0.38860260142350656,[46.44219978 25.29741863 40.4040404  50.88664422],[48.43995511 25.88103255 34.11896745 50.7295174 ]
53,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,32,5000,50,False,1,10,False,0.8,100,0.1,single-session,1350,single-session,4.0,46.94725028058362,48.51851851851852,"[0.74719652 0.6634417  0.73939234 0.65220687 0.56698127 0.61964276
 0.63228189 0.61702018 0.6043584  0.78180632 0.73436786 0.65633   ]",0.6679188426272022,"[0.28155522 0.29583798 0.43870776 0.24877302 0.17996304 0.23682413
 0.28982327 0.20187334 0.28045006 0.44879848 0.29127555 0.3061321 ]",0.29166782975521055,"[0.3150281  0.3164376  0.51130625 0.27278422 0.1885301  0.26361383
 0.29581593 0.20630251 0.31408388 0.53190234 0.3058548  0.3269122 ]",0.3207143126761933,[53.53535354 29.96632997 42.73849607 61.54882155],[58.54096521 32.39057239 42.44668911 60.69584736]
54,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,32,5000,50,False,1,10,False,0.8,100,0.1,single-session,1400,multi-session,4.0,40.62850729517397,39.57351290684624,"[0.99044027 0.99114568 0.99391743 0.99017869 0.98913021 0.99176217
 0.99087134 0.98908562 0.99230244 0.99386078 0.99186258 0.99247172]",0.9914190778274218,"[0.28751686 0.39379594 0.58716116 0.27930864 0.1982236  0.2603092
 0.38952128 0.21559318 0.39160785 0.5675447  0.26490412 0.38913543]",0.35205182993969697,"[0.32691865 0.39827902 0.59972132 0.33634609 0.23245644 0.3161864
 0.40690073 0.2381507  0.41688903 0.5969402  0.3248425  0.41946923]",0.38442502382439775,[46.77890011 24.91582492 39.97755331 50.84175084],[47.67676768 26.01571268 33.96184063 50.63973064]
55,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,32,5000,50,False,1,10,False,0.8,100,0.1,single-session,1400,single-session,4.0,47.031425364758704,48.535353535353536,"[0.74419438 0.66395838 0.73750053 0.64935746 0.57215231 0.6197454
 0.63433519 0.61832202 0.60598751 0.78340292 0.7340267  0.65968606]",0.6685557376928764,"[0.27882884 0.29349003 0.43664789 0.24737753 0.17737859 0.23525029
 0.28864293 0.19887167 0.27819259 0.45065352 0.28907082 0.30592076]",0.29002712105737277,"[0.31185123 0.31395208 0.50519575 0.27176974 0.18702793 0.26196428
 0.29512091 0.20446836 0.3120717  0.52895337 0.30309226 0.32474869]",0.31835135700411765,[53.78226712 29.87654321 43.25476992 61.21212121],[58.90011223 31.64983165 42.76094276 60.8305275 ]
56,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,32,5000,50,False,1,10,False,0.8,100,0.1,single-session,1450,multi-session,4.0,40.858585858585855,39.5959595959596,"[0.99009968 0.99091981 0.99391584 0.98998132 0.9886161  0.99122708
 0.99071049 0.98853564 0.99213105 0.9938667  0.99128543 0.99225743]",0.9911288813713062,"[0.28496322 0.39181818 0.58243014 0.27343905 0.1950645  0.25791935
 0.38993607 0.21272917 0.39242753 0.56681366 0.26268082 0.39231619]",0.3502114897380867,"[0.32041648 0.39594019 0.59293003 0.32913314 0.22830294 0.31291413
 0.40173691 0.23679046 0.41133149 0.59092741 0.32174989 0.41440488]",0.37971482932252154,[46.50953984 25.29741863 39.50617284 52.12121212],[47.18294052 26.44219978 34.92704826 49.83164983]
57,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,32,5000,50,False,1,10,False,0.8,100,0.1,single-session,1450,single-session,4.0,46.61616161616162,48.31649831649831,"[0.74119927 0.66368139 0.73624129 0.65246638 0.57420073 0.62155609
 0.63487157 0.6196484  0.60658119 0.78239461 0.73258555 0.66136822]",0.6688995573198864,"[0.2785782  0.28999952 0.43272992 0.24666904 0.17518241 0.23297857
 0.2864864  0.19772991 0.27686116 0.44557525 0.28716728 0.30460445]",0.2878801762993039,"[0.30954646 0.31185191 0.50181911 0.27040866 0.18598594 0.26098928
 0.29156072 0.20291833 0.30895971 0.5244082  0.30088754 0.32348667]",0.3160685449039551,[53.6026936  29.33782267 42.60381594 60.92031425],[58.00224467 32.12121212 42.42424242 60.71829405]
58,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,32,5000,50,False,1,10,False,0.8,100,0.1,single-session,1500,multi-session,4.0,40.886644219977555,39.98316498316498,"[0.98801972 0.9903022  0.99352511 0.988499   0.98680704 0.98897715
 0.99016213 0.98616798 0.99119455 0.99367458 0.98879393 0.99133294]",0.9897880282503934,"[0.27993693 0.38946298 0.57700094 0.27108793 0.1906281  0.25437943
 0.38745733 0.20864083 0.38873211 0.56174316 0.25620583 0.38500795]",0.34585696010860906,"[0.31079334 0.38379382 0.57703356 0.32369884 0.22140882 0.30653233
 0.39516766 0.23271908 0.4034618  0.57917756 0.31603393 0.40503541]",0.3712380135897764,[46.46464646 24.89337823 39.5959596  52.59259259],[47.85634119 26.86868687 34.14141414 51.06621773]
59,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,32,5000,50,False,1,10,False,0.8,100,0.1,single-session,1500,single-session,4.0,46.43097643097643,48.15375982042649,"[0.73895353 0.66205684 0.73780442 0.65189405 0.57627685 0.62364669
 0.63685282 0.61850587 0.61086232 0.7848012  0.73408124 0.66371311]",0.6699540784798195,"[0.27554817 0.28931744 0.43277727 0.24628895 0.1724824  0.22995537
 0.28499453 0.19441611 0.27439633 0.44283149 0.28114481 0.30181531]",0.2854973479432294,"[0.3062115  0.30881576 0.49889229 0.26774644 0.18443841 0.25984418
 0.29108374 0.20104753 0.30851738 0.52128518 0.29845721 0.32254058]",0.31407334955718336,[53.24354658 29.83164983 42.91806958 59.73063973],[57.55331089 32.05387205 43.05274972 59.95510662]
60,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,32,5000,50,False,1,10,False,0.8,100,0.1,single-session,1550,multi-session,4.0,41.67789001122334,39.67452300785634,"[0.98961193 0.99077184 0.99384659 0.98950341 0.98769102 0.99058929
 0.99058652 0.98764215 0.99181803 0.99380751 0.99056574 0.99191244]",0.9906955392784257,"[0.274913   0.38838227 0.56868765 0.26565213 0.1873272  0.24945411
 0.38541734 0.20506124 0.38393591 0.55241518 0.25215918 0.38685084]",0.3416880038784906,"[0.30798011 0.37440184 0.56456296 0.31920584 0.22027335 0.30320777
 0.38536872 0.23388477 0.3961725  0.57071769 0.31692431 0.39811762]",0.36590145620602493,[48.55218855 24.332211   40.69584736 53.13131313],[47.69921437 26.32996633 34.27609428 50.39281706]
